congress,icpsr_id,state_code,congress_district,state,party_code,name,dim1,dim2,chamber_ind
85,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
86,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
87,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
88,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
89,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
90,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
91,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
94,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
95,7824,25,5,WISCONS,100,REUSS,-0.415,-0.17,0
96,7824,25,5,WISCONS,100,REUSS  H,-0.415,-0.17,0
97,7824,25,5,WISCONS,100,REUSS  H,-0.415,-0.17,0
92,7824,25,5,WISCONS,100,REUSS H,-0.415,-0.17,0
93,7824,25,5,WISCONS,100,REUSS H,-0.415,-0.17,0
78,7826,56,0,WEST VI,200,REVERCOMB,0.275,0.142,1
79,7826,56,0,WEST VI,200,REVERCOMB,0.275,0.142,1
80,7826,56,0,WEST VI,200,REVERCOMB,0.275,0.142,1
85,7826,56,0,WEST VI,200,REVERCOMB,0.275,0.142,1
105,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
106,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
107,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
108,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
109,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
110,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
111,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
112,29764,49,16,TEXAS,100,REYES,-0.255,0.12,0
75,7836,47,0,NORTH C,100,REYNOLDS,0.057,0.279,1
76,7836,47,0,NORTH C,100,REYNOLDS,0.057,0.279,1
77,7836,47,0,NORTH C,100,REYNOLDS,0.057,0.279,1
78,7836,47,0,NORTH C,100,REYNOLDS,0.057,0.279,1
83,7837,35,0,NEBRASK,200,REYNOLDS,0.539,-0.268,1
103,29347,21,2,ILLINOI,100,REYNOLDS,-0.388,-0.097,0
104,29347,21,2,ILLINOI,100,REYNOLDS,-0.388,-0.097,0
108,29928,13,26,NEW YOR,200,REYNOLDS,0.33,-0.049,0
109,29928,13,26,NEW YOR,200,REYNOLDS,0.33,-0.049,0
110,29928,13,26,NEW YOR,200,REYNOLDS,0.33,-0.049,0
106,29928,13,27,NEW YOR,200,REYNOLDS  T,0.33,-0.049,0
107,29928,13,27,NEW YOR,200,REYNOLDS  T,0.33,-0.049,0
82,7844,14,13,PENNSYL,100,RHODES,-0.339,0.006,0
91,7845,61,1,ARIZONA,200,RHODES,0.182,-0.109,0
94,7845,61,1,ARIZONA,200,RHODES,0.182,-0.109,0
95,7845,61,1,ARIZONA,200,RHODES,0.182,-0.109,0
81,7844,14,13,PENNSYL,100,RHODES  G.,-0.339,0.006,0
83,7844,14,14,PENNSYL,100,RHODES  G.,-0.339,0.006,0
84,7844,14,14,PENNSYL,100,RHODES  G.,-0.339,0.006,0
85,7844,14,14,PENNSYL,100,RHODES  G.,-0.339,0.006,0
86,7844,14,14,PENNSYL,100,RHODES  G.,-0.339,0.006,0
87,7844,14,14,PENNSYL,100,RHODES  G.,-0.339,0.006,0
88,7844,14,6,PENNSYL,100,RHODES  G.,-0.339,0.006,0
89,7844,14,6,PENNSYL,100,RHODES  G.,-0.339,0.006,0
90,7844,14,6,PENNSYL,100,RHODES  G.,-0.339,0.006,0
102,15440,61,1,ARIZONA,200,RHODES  III,0.35,-0.066,0
96,7845,61,1,ARIZONA,200,RHODES  J,0.182,-0.109,0
97,7845,61,1,ARIZONA,200,RHODES  J,0.182,-0.109,0
100,15440,61,1,ARIZONA,200,RHODES  J,0.35,-0.066,0
83,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
84,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
85,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
86,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
87,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
88,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
89,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
90,7845,61,1,ARIZONA,200,RHODES  J.,0.182,-0.109,0
101,15440,61,1,ARIZONA,200,RHODES  JOH,0.35,-0.066,0
92,7845,61,1,ARIZONA,200,RHODES J,0.182,-0.109,0
93,7845,61,1,ARIZONA,200,RHODES J,0.182,-0.109,0
112,21190,25,8,WISCONS,200,RIBBLE,0.593,-0.19,0
113,21190,25,8,WISCONS,200,RIBBLE,0.593,-0.19,0
81,7847,1,1,CONNECT,100,RIBICOFF,-0.275,-0.176,0
82,7847,1,1,CONNECT,100,RIBICOFF,-0.275,-0.176,0
88,7847,1,0,CONNECT,100,RIBICOFF,-0.275,-0.176,1
89,7847,1,0,CONNECT,100,RIBICOFF,-0.275,-0.176,1
90,7847,1,0,CONNECT,100,RIBICOFF,-0.275,-0.176,1
91,7847,1,0,CONNECT,100,RIBICOFF,-0.275,-0.176,1
94,7847,1,0,CONNECT,100,RIBICOFF,-0.275,-0.176,1
95,7847,1,0,CONNECT,100,RIBICOFF,-0.275,-0.176,1
96,7847,1,0,CONNECT,100,RIBICOFF  A,-0.275,-0.176,1
92,7847,1,0,CONNECT,100,RIBICOFF A,-0.275,-0.176,1
93,7847,1,0,CONNECT,100,RIBICOFF A,-0.275,-0.176,1
113,21359,48,7,SOUTH C,200,RICE,0.534,-0.044,0
75,7864,14,16,PENNSYL,200,RICH,0.631,0.097,0
76,7864,14,16,PENNSYL,200,RICH,0.631,0.097,0
77,7864,14,16,PENNSYL,200,RICH,0.631,0.097,0
88,10619,24,1,OHIO,200,RICH,0.219,-0.322,0
80,7864,14,15,PENNSYL,200,RICH  R.,0.631,0.097,0
81,7864,14,15,PENNSYL,200,RICH  R.,0.631,0.097,0
79,7864,14,15,PENNSYL,200,RICH  R.F.,0.631,0.097,0
78,7869,48,5,SOUTH C,100,RICHARD,-0.11,0.686,0
75,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
76,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
77,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
79,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
80,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
81,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
82,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
83,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
84,7869,48,5,SOUTH C,100,RICHARDS,-0.11,0.686,0
98,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
99,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
100,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
101,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
102,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
103,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
104,15055,66,3,NEW MEX,100,RICHARDSON,-0.25,0.095,0
110,20752,71,37,CALIFOR,100,RICHARDSON,-0.286,-0.089,0
111,20752,71,37,CALIFOR,100,RICHARDSON,-0.286,-0.089,0
112,20752,71,37,CALIFOR,100,RICHARDSON,-0.286,-0.089,0
94,14269,13,14,NEW YOR,100,RICHMOND,-0.514,-0.345,0
95,14269,13,14,NEW YOR,100,RICHMOND,-0.514,-0.345,0
112,21137,45,2,LOUISIA,100,RICHMOND,-0.326,0.122,0
113,21137,45,2,LOUISIA,100,RICHMOND,-0.326,0.122,0
96,14269,13,14,NEW YOR,100,RICHMOND  F,-0.514,-0.345,0
97,14269,13,14,NEW YOR,100,RICHMOND  F,-0.514,-0.345,0
102,15056,14,21,PENNSYL,200,RIDGE,0.156,-0.419,0
103,15056,14,21,PENNSYL,200,RIDGE,0.156,-0.419,0
98,15056,14,21,PENNSYL,200,RIDGE  T,0.156,-0.419,0
99,15056,14,21,PENNSYL,200,RIDGE  T,0.156,-0.419,0
100,15056,14,21,PENNSYL,200,RIDGE  T,0.156,-0.419,0
101,15056,14,21,PENNSYL,200,RIDGE  THOM,0.156,-0.419,0
90,91043,23,7,MICHIGA,200,RIEGLE,-0.114,-0.56,0
91,91043,23,7,MICHIGA,200,RIEGLE,-0.114,-0.56,0
94,11043,23,7,MICHIGA,100,RIEGLE,-0.365,-0.014,0
95,11043,23,0,MICHIGA,100,RIEGLE,-0.365,-0.014,1
102,11043,23,0,MICHIGA,100,RIEGLE,-0.365,-0.014,1
103,11043,23,0,MICHIGA,100,RIEGLE,-0.365,-0.014,1
96,11043,23,0,MICHIGA,100,RIEGLE  D,-0.365,-0.014,1
97,11043,23,0,MICHIGA,100,RIEGLE  D,-0.365,-0.014,1
98,11043,23,0,MICHIGA,100,RIEGLE  D,-0.365,-0.014,1
99,11043,23,0,MICHIGA,100,RIEGLE  D,-0.365,-0.014,1
100,11043,23,0,MICHIGA,100,RIEGLE  D,-0.365,-0.014,1
101,11043,23,0,MICHIGA,100,RIEGLE  DON,-0.365,-0.014,1
92,91043,23,7,MICHIGA,200,RIEGLE D,-0.114,-0.56,0
93,91043,23,7,MICHIGA,200,RIEGLE D,-0.114,-0.56,0
80,7901,13,36,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
81,7901,13,36,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
82,7901,13,36,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
83,7901,13,35,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
84,7901,13,35,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
85,7901,13,35,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
86,7901,13,35,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
87,7901,13,35,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
88,7901,13,34,NEW YOR,200,RIEHLMAN,0.143,-0.472,0
112,21185,40,2,VIRGINI,200,RIGELL,0.496,-0.248,0
113,21185,40,2,VIRGINI,200,RIGELL,0.496,-0.248,0
102,29103,71,1,CALIFOR,200,RIGGS,0.276,-0.151,0
104,29103,71,1,CALIFOR,200,RIGGS,0.276,-0.151,0
105,29103,71,1,CALIFOR,200,RIGGS,0.276,-0.151,0
75,7906,21,19,ILLINOI,100,RIGNEY,-0.194,0.023,0
82,7908,48,2,SOUTH C,100,RILEY,-0.024,0.682,0
83,7908,48,2,SOUTH C,100,RILEY,-0.024,0.682,0
84,7908,48,2,SOUTH C,100,RILEY,-0.024,0.682,0
85,7908,48,2,SOUTH C,100,RILEY,-0.024,0.682,0
86,7908,48,2,SOUTH C,100,RILEY,-0.024,0.682,0
87,7908,48,2,SOUTH C,100,RILEY,-0.024,0.682,0
87,10549,48,2,SOUTH C,100,RILEY,0.005,0.675,0
105,29700,41,3,ALABAMA,200,RILEY,0.329,0.328,0
106,29700,41,3,ALABAMA,200,RILEY,0.329,0.328,0
107,29700,41,3,ALABAMA,200,RILEY,0.329,0.328,0
79,7908,48,2,SOUTH C,100,RILEY  J.,-0.024,0.682,0
80,7908,48,2,SOUTH C,100,RILEY  J.,-0.024,0.682,0
94,14046,12,12,NEW JER,200,RINALDO,0.01,-0.237,0
95,14046,12,12,NEW JER,200,RINALDO,0.01,-0.237,0
102,14046,12,7,NEW JER,200,RINALDO,0.01,-0.237,0
96,14046,12,12,NEW JER,200,RINALDO  M,0.01,-0.237,0
97,14046,12,12,NEW JER,200,RINALDO  M,0.01,-0.237,0
98,14046,12,7,NEW JER,200,RINALDO  M,0.01,-0.237,0
99,14046,12,7,NEW JER,200,RINALDO  M,0.01,-0.237,0
100,14046,12,7,NEW JER,200,RINALDO  M,0.01,-0.237,0
101,14046,12,7,NEW JER,200,RINALDO  MA,0.01,-0.237,0
93,14046,12,12,NEW JER,200,RINALDO W,0.01,-0.237,0
111,40902,63,0,IDAHO,200,RISCH,0.484,0.052,1
112,40902,63,0,IDAHO,200,RISCH,0.484,0.052,1
113,40902,63,0,IDAHO,200,RISCH,0.484,0.052,1
94,14270,53,2,OKLAHOM,100,RISENHOOVER,-0.125,0.506,0
95,14270,53,2,OKLAHOM,100,RISENHOOVER,-0.125,0.506,0
76,7915,5,1,RHODE I,200,RISK,0.138,-0.515,0
102,14654,14,15,PENNSYL,200,RITTER,0.236,-0.091,0
96,14654,14,15,PENNSYL,200,RITTER  D,0.236,-0.091,0
97,14654,14,15,PENNSYL,200,RITTER  D,0.236,-0.091,0
98,14654,14,15,PENNSYL,200,RITTER  D,0.236,-0.091,0
99,14654,14,15,PENNSYL,200,RITTER  D,0.236,-0.091,0
100,14654,14,15,PENNSYL,200,RITTER  D,0.236,-0.091,0
101,14654,14,15,PENNSYL,200,RITTER  DON,0.236,-0.091,0
112,21121,43,25,FLORIDA,200,RIVERA,0.203,0.138,0
77,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
78,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
83,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
84,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
85,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
90,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
91,7925,48,1,SOUTH C,100,RIVERS,-0.016,0.691,0
104,29531,23,13,MICHIGA,100,RIVERS,-0.304,-0.399,0
105,29531,23,13,MICHIGA,100,RIVERS,-0.304,-0.399,0
106,29531,23,13,MICHIGA,100,RIVERS,-0.304,-0.399,0
107,29531,23,13,MICHIGA,100,RIVERS,-0.304,-0.399,0
79,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
80,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
81,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
82,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
86,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
87,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
88,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
89,7925,48,1,SOUTH C,100,RIVERS  L.,-0.016,0.691,0
86,7926,81,1,ALASKA,100,RIVERS  R.,-0.4,0.405,0
87,7926,81,1,ALASKA,100,RIVERS  R.,-0.4,0.405,0
88,7926,81,1,ALASKA,100,RIVERS  R.,-0.4,0.405,0
89,7926,81,1,ALASKA,100,RIVERS  R.,-0.4,0.405,0
77,7932,53,8,OKLAHOM,200,RIZLEY,0.342,0.286,0
78,7932,53,8,OKLAHOM,200,RIZLEY,0.342,0.286,0
79,7932,53,8,OKLAHOM,200,RIZLEY  R.,0.342,0.286,0
80,7932,53,8,OKLAHOM,200,RIZLEY  R.,0.342,0.286,0
102,15705,40,0,VIRGINI,100,ROBB,-0.199,-0.03,1
103,15705,40,0,VIRGINI,100,ROBB,-0.199,-0.03,1
104,15705,40,0,VIRGINI,100,ROBB,-0.199,-0.03,1
105,15705,40,0,VIRGINI,100,ROBB,-0.199,-0.03,1
106,15705,40,0,VIRGINI,100,ROBB,-0.199,-0.03,1
101,15705,40,0,VIRGINI,100,ROBB  CHARL,-0.199,-0.03,1
82,7954,41,4,ALABAMA,100,ROBERTS,-0.162,0.612,0
83,7954,41,4,ALABAMA,100,ROBERTS,-0.162,0.612,0
84,7954,41,4,ALABAMA,100,ROBERTS,-0.162,0.612,0
85,7954,41,4,ALABAMA,100,ROBERTS,-0.162,0.612,0
86,7954,41,4,ALABAMA,100,ROBERTS,-0.162,0.612,0
87,7954,41,4,ALABAMA,100,ROBERTS,-0.162,0.612,0
87,10550,49,4,TEXAS,100,ROBERTS,-0.041,0.675,0
88,7954,41,98,ALABAMA,100,ROBERTS,-0.162,0.612,0
89,10550,49,4,TEXAS,100,ROBERTS,-0.041,0.675,0
90,10550,49,4,TEXAS,100,ROBERTS,-0.041,0.675,0
91,10550,49,4,TEXAS,100,ROBERTS,-0.041,0.675,0
94,10550,49,4,TEXAS,100,ROBERTS,-0.041,0.675,0
95,10550,49,4,TEXAS,100,ROBERTS,-0.041,0.675,0
105,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
106,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
107,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
108,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
109,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
110,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
111,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
112,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
113,14852,32,0,KANSAS,200,ROBERTS,0.334,-0.079,1
97,14851,37,2,SOUTH D,200,ROBERTS  C,0.348,-0.028,0
97,14852,32,1,KANSAS,200,ROBERTS  P,0.334,-0.079,0
98,14852,32,1,KANSAS,200,ROBERTS  P,0.334,-0.079,0
99,14852,32,1,KANSAS,200,ROBERTS  P,0.334,-0.079,0
100,14852,32,1,KANSAS,200,ROBERTS  P,0.334,-0.079,0
101,14852,32,1,KANSAS,200,ROBERTS  PA,0.334,-0.079,0
102,14852,32,1,KANSAS,200,ROBERTS  PA,0.334,-0.079,0
103,14852,32,1,KANSAS,200,ROBERTS  PA,0.334,-0.079,0
104,14852,32,1,KANSAS,200,ROBERTS  PA,0.334,-0.079,0
96,10550,49,4,TEXAS,100,ROBERTS  R,-0.041,0.675,0
88,10550,49,4,TEXAS,100,ROBERTS  R.,-0.041,0.675,0
92,10550,49,4,TEXAS,100,ROBERTS R,-0.041,0.675,0
93,10550,49,4,TEXAS,100,ROBERTS R,-0.041,0.675,0
75,7958,40,7,VIRGINI,100,ROBERTSON,0.141,0.516,0
76,7958,40,7,VIRGINI,100,ROBERTSON,0.141,0.516,0
78,7958,40,7,VIRGINI,100,ROBERTSON,0.141,0.516,0
78,7960,68,0,WYOMING,200,ROBERTSON,0.32,0.196,1
79,7959,36,98,NORTH D,200,ROBERTSON,0.194,0.049,0
79,7958,40,7,VIRGINI,100,ROBERTSON,0.141,0.516,0
80,7959,36,98,NORTH D,200,ROBERTSON,0.194,0.049,0
81,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
82,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
83,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
84,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
85,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
86,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
87,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
88,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
89,7958,40,0,VIRGINI,100,ROBERTSON,0.141,0.516,1
77,7958,40,7,VIRGINI,100,ROBERTSON A,0.141,0.516,0
80,7958,40,0,VIRGINI,100,ROBERTSON A,0.141,0.516,1
77,7959,36,98,NORTH D,200,ROBERTSON C,0.194,0.049,0
79,7960,68,0,WYOMING,200,ROBERTSON E,0.32,0.196,1
80,7960,68,0,WYOMING,200,ROBERTSON E,0.32,0.196,1
83,7969,40,1,VIRGINI,100,ROBESON,0.122,0.74,0
84,7969,40,1,VIRGINI,100,ROBESON,0.122,0.74,0
85,7969,40,1,VIRGINI,100,ROBESON,0.122,0.74,0
81,7969,40,1,VIRGINI,100,ROBESON  E.,0.122,0.74,0
82,7969,40,1,VIRGINI,100,ROBESON  E.,0.122,0.74,0
75,7986,42,0,ARKANSA,100,ROBINSON,-0.283,-0.025,1
75,7980,67,2,UTAH,100,ROBINSON,-0.298,0.133,0
76,7980,67,2,UTAH,100,ROBINSON,-0.298,0.133,0
77,7980,67,2,UTAH,100,ROBINSON,-0.298,0.133,0
78,7980,67,2,UTAH,100,ROBINSON,-0.298,0.133,0
79,7980,67,2,UTAH,100,ROBINSON,-0.298,0.133,0
94,13036,40,7,VIRGINI,200,ROBINSON,0.301,0.238,0
95,13036,40,7,VIRGINI,200,ROBINSON,0.301,0.238,0
96,13036,40,7,VIRGINI,200,ROBINSON  J,0.301,0.238,0
97,13036,40,7,VIRGINI,200,ROBINSON  J,0.301,0.238,0
98,13036,40,7,VIRGINI,200,ROBINSON  J,0.301,0.238,0
99,15122,42,2,ARKANSA,100,ROBINSON  T,-0.006,0.271,0
100,15122,42,2,ARKANSA,100,ROBINSON  T,-0.006,0.271,0
101,95122,42,2,ARKANSA,200,ROBINSON  T,0.208,0.23,0
92,13036,40,7,VIRGINI,200,ROBINSON J,0.301,0.238,0
93,13036,40,7,VIRGINI,200,ROBINSON J,0.301,0.238,0
85,7995,13,37,NEW YOR,200,ROBISON,0.182,-0.631,0
86,7995,13,37,NEW YOR,200,ROBISON,0.182,-0.631,0
87,7995,13,37,NEW YOR,200,ROBISON,0.182,-0.631,0
88,7995,13,33,NEW YOR,200,ROBISON,0.182,-0.631,0
89,7995,13,33,NEW YOR,200,ROBISON,0.182,-0.631,0
90,7995,13,33,NEW YOR,200,ROBISON,0.182,-0.631,0
91,7995,13,33,NEW YOR,200,ROBISON,0.182,-0.631,0
92,7995,13,33,NEW YOR,200,ROBISON H,0.182,-0.631,0
93,7995,13,27,NEW YOR,200,ROBISON H,0.182,-0.631,0
75,7996,51,9,KENTUCK,200,ROBSION,0.31,-0.138,0
76,7996,51,9,KENTUCK,200,ROBSION,0.31,-0.138,0
77,7996,51,9,KENTUCK,200,ROBSION,0.31,-0.138,0
78,7996,51,9,KENTUCK,200,ROBSION,0.31,-0.138,0
83,7997,51,3,KENTUCK,200,ROBSION,0.062,-0.243,0
84,7997,51,3,KENTUCK,200,ROBSION,0.062,-0.243,0
85,7997,51,3,KENTUCK,200,ROBSION,0.062,-0.243,0
79,7996,51,9,KENTUCK,200,ROBSION  J.,0.31,-0.138,0
80,7996,51,9,KENTUCK,200,ROBSION  J.,0.31,-0.138,0
112,21192,41,2,ALABAMA,200,ROBY,0.229,0.262,0
113,21192,41,2,ALABAMA,200,ROBY,0.229,0.262,0
75,7999,13,27,NEW YOR,200,ROCKEFELLER,0.411,0.026,0
76,7999,13,27,NEW YOR,200,ROCKEFELLER,0.411,0.026,0
77,7999,13,27,NEW YOR,200,ROCKEFELLER,0.411,0.026,0
99,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
100,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
101,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
102,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
103,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
104,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
105,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
106,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
107,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
108,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
109,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
110,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
111,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
112,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
113,14922,56,0,WEST VI,100,ROCKEFELLER,-0.288,0.142,1
77,8005,62,4,COLORAD,200,ROCKWELL,0.248,0.056,0
78,8005,62,4,COLORAD,200,ROCKWELL,0.248,0.056,0
79,8005,62,4,COLORAD,200,ROCKWELL,0.248,0.056,0
80,8005,62,4,COLORAD,200,ROCKWELL,0.248,0.056,0
76,8009,14,29,PENNSYL,200,RODGERS,0.275,-0.218,0
77,8009,14,29,PENNSYL,200,RODGERS,0.275,-0.218,0
78,8009,14,29,PENNSYL,200,RODGERS,0.275,-0.218,0
79,8009,14,28,PENNSYL,200,RODGERS  R,0.275,-0.218,0
82,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
83,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
84,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
85,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
86,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
87,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
88,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
89,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
90,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
91,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
94,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
95,8010,12,10,NEW JER,100,RODINO,-0.387,-0.133,0
96,8010,12,10,NEW JER,100,RODINO  P,-0.387,-0.133,0
97,8010,12,10,NEW JER,100,RODINO  P,-0.387,-0.133,0
98,8010,12,10,NEW JER,100,RODINO  P,-0.387,-0.133,0
99,8010,12,10,NEW JER,100,RODINO  P,-0.387,-0.133,0
100,8010,12,10,NEW JER,100,RODINO  P,-0.387,-0.133,0
81,8010,12,10,NEW JER,100,RODINO  P.,-0.387,-0.133,0
92,8010,12,10,NEW JER,100,RODINO P,-0.387,-0.133,0
93,8010,12,10,NEW JER,100,RODINO P,-0.387,-0.133,0
108,29771,49,28,TEXAS,100,RODRIGUE,-0.28,0.067,0
105,29771,49,28,TEXAS,100,RODRIGUEZ,-0.28,0.067,0
106,29771,49,28,TEXAS,100,RODRIGUEZ,-0.28,0.067,0
107,29771,49,28,TEXAS,100,RODRIGUEZ,-0.28,0.067,0
110,29771,49,23,TEXAS,100,RODRIGUEZ,-0.28,0.067,0
111,29771,49,23,TEXAS,100,RODRIGUEZ,-0.28,0.067,0
91,12042,12,8,NEW JER,100,ROE,-0.286,0.122,0
94,12042,12,8,NEW JER,100,ROE,-0.286,0.122,0
95,12042,12,8,NEW JER,100,ROE,-0.286,0.122,0
102,12042,12,8,NEW JER,100,ROE,-0.286,0.122,0
111,20947,54,1,TENNESS,200,ROE,0.465,-0.099,0
112,20947,54,1,TENNESS,200,ROE,0.465,-0.099,0
113,20947,54,1,TENNESS,200,ROE,0.465,-0.099,0
79,8017,52,1,MARYLAN,100,ROE  D.G.,0.133,0.715,0
79,8018,13,5,NEW YOR,100,ROE  J.A.,-0.225,0.164,0
96,12042,12,8,NEW JER,100,ROE  R,-0.286,0.122,0
97,12042,12,8,NEW JER,100,ROE  R,-0.286,0.122,0
98,12042,12,8,NEW JER,100,ROE  R,-0.286,0.122,0
99,12042,12,8,NEW JER,100,ROE  R,-0.286,0.122,0
100,12042,12,8,NEW JER,100,ROE  R,-0.286,0.122,0
101,12042,12,8,NEW JER,100,ROE  ROBERT,-0.286,0.122,0
92,12042,12,8,NEW JER,100,ROE R,-0.286,0.122,0
93,12042,12,8,NEW JER,100,ROE R,-0.286,0.122,0
102,29117,22,3,INDIANA,100,ROEMER,-0.14,0.126,0
103,29117,22,3,INDIANA,100,ROEMER,-0.14,0.126,0
104,29117,22,3,INDIANA,100,ROEMER,-0.14,0.126,0
105,29117,22,3,INDIANA,100,ROEMER,-0.14,0.126,0
106,29117,22,3,INDIANA,100,ROEMER,-0.14,0.126,0
107,29117,22,3,INDIANA,100,ROEMER,-0.14,0.126,0
97,14853,45,4,LOUISIA,100,ROEMER  C,0.147,-0.255,0
